nombre d'arretes sur 100 noeuds = 10
nombre de procs = 1
ratio = 1
503.784376 	223.899689 	207.993290 	268.794539 	268.794539 	209.098411 	209.098411 	
480.190848 	213.413886 	201.880897 	256.210437 	256.210437 	207.125182 	207.125182 	
467.492862 	207.770450 	178.991077 	237.678963 	237.678963 	171.155137 	171.155137 	
513.024809 	228.006466 	216.626865 	271.888358 	271.888358 	216.626865 	216.626865 	
504.220139 	224.093358 	213.409503 	270.083635 	270.083635 	213.409503 	213.409503 	
515.383654 	229.054821 	217.984818 	290.591743 	290.591743 	219.104519 	219.104519 	
454.044883 	201.793690 	193.753252 	247.111632 	247.111632 	194.683690 	194.683690 	
535.676046 	238.073481 	217.646923 	266.424375 	266.424375 	220.141182 	220.141182 	
472.253073 	209.886057 	197.115464 	264.347925 	264.347925 	198.152535 	198.152535 	
482.958827 	214.644075 	202.537208 	239.723657 	239.723657 	202.537208 	202.537208 	
ratio = 4
474.933637 	211.077395 	173.076884 	215.741600 	215.741600 	174.918866 	174.918866 	
498.551251 	221.573902 	180.745112 	241.117688 	241.117688 	181.845290 	181.845290 	
519.465101 	230.868761 	178.446226 	229.252754 	229.252754 	187.945360 	187.945360 	
464.265918 	206.336281 	167.842389 	209.091608 	209.091608 	169.504794 	169.504794 	
449.379376 	199.720173 	182.451047 	221.552805 	219.457714 	172.641034 	172.641034 	
489.132787 	217.388002 	173.165255 	202.971602 	202.971602 	174.187658 	174.187658 	
481.484517 	213.988839 	182.178312 	207.583370 	207.583370 	182.178312 	182.178312 	
520.921694 	231.516123 	185.873826 	219.333275 	219.333275 	187.850915 	187.850915 	
514.268164 	228.559057 	179.395137 	204.713744 	204.713744 	180.009120 	180.009120 	
527.718856 	234.537023 	184.480868 	216.331774 	216.331774 	185.199621 	185.199621 	
ratio = 5
524.425483 	233.073331 	182.994452 	231.403772 	231.403772 	185.818854 	185.818854 	
467.000535 	207.551642 	85.729929 	87.103120 	87.103120 	89.900597 	89.900597 	
533.356788 	237.042720 	173.335855 	207.456697 	207.456697 	178.976753 	178.976753 	
487.105038 	216.486798 	153.370838 	189.010448 	189.010448 	161.270981 	161.270981 	
477.108954 	212.044183 	164.553837 	185.626098 	185.626098 	170.818270 	170.818270 	
438.489740 	194.880431 	144.399773 	164.968283 	164.968283 	148.269609 	148.269609 	
490.300063 	217.906781 	166.321037 	183.383791 	183.383791 	168.737513 	168.737513 	
467.815969 	207.914050 	159.639069 	200.652328 	200.652328 	162.043678 	162.043678 	
492.739877 	218.991121 	171.586024 	236.481821 	236.481821 	175.964659 	175.964659 	
523.784332 	232.788381 	172.756622 	213.709922 	213.709922 	178.937280 	178.937280 	
ratio = 6
546.265970 	242.780020 	132.933821 	154.717343 	146.898451 	161.826975 	161.826975 	
498.498565 	221.550487 	69.616461 	69.555454 	69.555454 	99.315595 	99.315595 	
466.337817 	207.257107 	133.718386 	165.653869 	165.653869 	140.781736 	140.781736 	
524.543499 	233.125781 	94.523886 	97.137222 	97.137222 	110.602979 	110.602979 	
503.978063 	223.985771 	115.699429 	126.003673 	126.003673 	128.673943 	128.673943 	
562.163963 	249.845653 	110.130717 	109.873709 	81.102286 	82.237211 	135.319665 	
553.957729 	246.198511 	43.913480 	43.913480 	43.913480 	43.913480 	43.913480 	
540.583663 	240.254601 	165.409390 	190.279543 	190.279543 	181.928572 	181.928572 	
443.972898 	197.317342 	82.288089 	80.662462 	79.434056 	79.082933 	79.082933 	
470.346149 	209.038552 	144.722302 	184.619092 	184.619092 	154.230577 	154.230577 	
ratio = 7
484.353107 	215.263742 	42.188818 	42.188818 	40.719474 	41.127834 	42.188818 	
481.195110 	213.860216 	147.917296 	153.287277 	152.635337 	145.650419 	147.917296 	
467.392135 	207.725683 	60.564597 	46.310105 	44.030571 	55.310271 	55.310271 	
454.953471 	202.197499 	25.321986 	25.321986 	25.079113 	25.079113 	25.321986 	
515.608783 	229.154876 	143.644519 	159.727315 	159.495788 	142.464052 	147.127957 	
509.142839 	226.281180 	51.878507 	54.677618 	54.677618 	64.478389 	65.227436 	
